,height_in,weight_lbs,Age,season_num,G,MP,PER,WS,WS/48,BPM,VORP,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG,season_categorical,salary,season_start,player_name
5,81.28211630058223,232.24929835116546,25.60647064824231,6.908038376117337,60.05948236289586,18.21348028217565,12.634187870470814,2.6688005511864574,0.0921011478846918,-1.6217789336257504,0.11380901372929897,0.18917688605650923,0.7547519275334849,-0.04965378599234713,0.13711412375148788,-0.04003552356165668,37.53135107391624,4426150.778879071,2020,Sam Dekker
6,81.33432975474078,231.43047185105576,26.5390509357515,7.889502954667675,61.15939490477901,18.607387216473388,12.403539807144123,2.5997276306675485,0.09080218697992584,-1.7708719660862011,0.09627490285196161,0.20562512201971508,0.7832663758038735,-0.061061223598877445,0.10899951515141883,-0.050813057714053866,37.919659187636555,5357581.201812146,2021,Sam Dekker
7,81.38070950917961,231.25420422004666,27.421729306224016,8.735071679531798,61.05375433117632,18.90374017952348,11.783869624354962,2.4341857946133105,0.08510088903881352,-2.0214289771317864,0.06417504639842664,0.20692377286049676,0.8019668213932126,-0.06521095935149679,0.08526507557039156,-0.05407756391710827,37.95363596745506,6130989.3377009425,2022,Sam Dekker
8,81.45184214614835,231.36003620669635,28.18166731469991,9.382654160270278,60.69136894694209,18.96451121273436,11.242689294170212,2.2986938501356176,0.07979667934694115,-2.1688570923012445,0.06872926190615636,0.20923579877548068,0.8055641699112766,-0.068287341721057,0.07460581754312717,-0.04931027595650206,37.814423286945896,6693122.312132809,2023,Sam Dekker
9,81.53992338215247,231.76692878569702,28.798787196961463,9.822147218777776,59.44629318478044,18.504374605006966,10.992283100115278,2.1279097164754375,0.07733459911428132,-2.2628154067866597,0.0775662205193306,0.21044428405498838,0.8039013553028385,-0.06767801539660506,0.07041280934124416,-0.04054350545698565,37.73785775372206,6904369.976570062,2024,Sam Dekker
0,81.0,220.0,20.0,1.0,17.0,11.7,16.8,0.5,0.111,-5.6,-0.20000000000000007,0.0,1.0,0.0,0.0,0.0,32.0,543471.0,2016,Cheick Diallo
1,81.0,220.0,21.0,2.0,52.0,11.2,17.0,1.9,0.157,-3.1,-0.20000000000000007,0.0,1.0,0.0,0.0,0.0,33.0,1312611.0,2017,Cheick Diallo
2,81.0,220.0,22.0,3.0,64.0,14.0,17.5,2.6,0.14,-1.6,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,34.0,1544951.0,2018,Cheick Diallo
3,80.77295137053349,223.31546508648105,23.174649070944994,4.090471782356658,59.12043887643269,16.904202358507334,14.602982485451411,2.659776425791756,0.1131774246325801,-0.904148406295818,0.26790834380393147,0.00047663948202683604,0.8823902610624823,0.0008953656489431583,0.15242935604799834,0.006305302197733315,34.5949607260673,3388289.2640440892,2019,Cheick Diallo
4,81.02967110116568,222.9944949770993,23.533941095870716,5.459836614961823,62.177847232481696,19.303210361089395,13.474991535731174,3.056934526141699,0.10495141189439317,-0.7381033902449696,0.34459277229176694,0.031670379001561055,0.8139631307998991,-0.02944304116010102,0.19169866505320743,-0.0027883902896734536,35.35604791013325,4435328.680453676,2020,Cheick Diallo
5,81.44270484648213,220.94401175318814,23.986459446547357,6.732133223708956,65.80574435036013,21.33523571180298,12.798956872964345,3.2964748201970506,0.10243314799580647,-0.6932677935166038,0.3719631599923084,0.06417188814516023,0.7718470300788097,-0.04631632084039422,0.20842404476688123,-0.012870609641392361,36.0281454394718,5802851.440227242,2021,Cheick Diallo
6,81.89356818757575,217.90299673872565,24.86080398965713,7.952673456538427,67.7045185078715,22.714632210073958,12.176236462691671,3.363152643039464,0.0946177865817154,-0.8276520609373531,0.3563214309869683,0.09144840403029929,0.7388283945578318,-0.05105773456736856,0.225917616504733,-0.024169171620257335,36.552928226910254,7318399.442547757,2022,Cheick Diallo
7,82.30190918977733,214.4323796595852,25.9971945680783,9.188263437543712,68.55777637446555,23.65090702580318,11.470546496313657,3.210475729032092,0.08422424891724105,-1.146451219595757,0.30141324114392415,0.1122758865176278,0.7147451211934328,-0.04973664628854124,0.24264157795971064,-0.04026044684158303,37.04996070584404,8847358.479088988,2023,Cheick Diallo
8,82.49425202255357,212.77933978891477,27.00910716875109,10.032685988756434,68.0551315955527,23.656229468239687,11.064250708756584,3.0899102351653873,0.07701140474910419,-1.4365272057195808,0.27827206010649186,0.10978600803495514,0.7284960726486531,-0.049134769400814654,0.24775913703567654,-0.054527791380059865,37.46568768514169,10020739.202101896,2024,Cheick Diallo
9,82.6271800443991,212.0368701243892,27.83152792612262,10.641837858355256,67.45135041375343,23.158663504554877,10.981446145977209,3.0217133744016524,0.07470278929278604,-1.6029530788329904,0.285848349639088,0.09741455021782526,0.7533791097475735,-0.05194609752171528,0.241755255505195,-0.06436068584707638,37.684091946683566,10808696.48056237,2025,Cheick Diallo
0,76.0,205.0,22.0,1.0,78.0,17.1,8.1,0.10000000000000009,0.0040000000000000036,-2.2,-0.09999999999999998,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,32.0,3872520.0,2016,Kris Dunn
1,76.0,205.0,23.0,2.0,52.0,29.3,14.5,0.8999999999999999,0.027000000000000003,-0.10000000000000009,0.7,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,33.0,4046760.0,2017,Kris Dunn
2,76.0,205.0,24.0,3.0,46.0,30.2,12.4,0.6000000000000001,0.022000000000000013,-1.8,0.09999999999999998,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,34.0,4221000.0,2018,Kris Dunn
3,76.37191702983534,199.5886377234493,24.615048950765097,3.6484539267098075,58.50214427532484,26.433748393233607,12.870846169928564,2.241868293085147,0.05643003130996686,-2.033991706449785,0.43329908240273596,0.008258025412866327,0.008057196136306177,0.7799401860313844,0.01637182239526766,0.20721992129976297,33.76483253918135,5956469.1071149,2019,Kris Dunn
4,76.71826094076575,195.41629860635544,25.243254636341824,4.359664181915221,61.52877619642177,24.959778740330954,13.185461008775937,2.243922058369776,0.0645298260319549,-1.7346829802904074,0.2671748988509706,0.02507816709607874,0.039911849213783046,0.6263355267317836,0.05605463977647804,0.24714991504715106,35.299454307417065,7309637.953156484,2020,Kris Dunn
5,76.9659976113496,191.1259815537072,25.99522158718048,5.355366430293919,61.10666559344718,24.00963291064113,12.596775186518943,1.8370554961027459,0.058589386719105546,-2.064619736688872,0.11481113151193678,0.025293715171379766,0.07333731841327965,0.47139471578130204,0.12276169976670832,0.3020557635990575,37.4928926092977,9279089.587411221,2021,Kris Dunn
6,77.2338549332668,188.9640042940176,26.80939525909105,6.429300017315628,59.90934381100644,23.589214496875087,11.765281130347919,1.4705750251931284,0.05260046009347964,-2.4764769769156536,-0.036548149175329225,0.011368102137684494,0.0919017699584856,0.3764483899945287,0.17054568336571369,0.3598467983835795,39.873507484740465,11279116.029699996,2022,Kris Dunn
7,77.4804777241368,188.39441819379704,27.35191110286684,7.063243759108236,57.628479584347524,22.55709280157615,10.669206466569216,1.2404428411604975,0.05156292117810055,-2.824765013505628,-0.1228289095786852,-0.030654324095275992,0.12926026608432564,0.31234989968977056,0.21962788946811101,0.39517676303602556,42.58924219785216,12777571.616326543,2023,Kris Dunn
8,77.83425802363806,186.9430085612718,27.499215919615203,7.553587595488957,55.627664756102,21.026533454433974,9.59730748946502,1.0751612925243044,0.05097009883532912,-3.0309297374611246,-0.18422448442083816,-0.07038132120372251,0.15066332298653368,0.2530915222736474,0.2848795824405083,0.41577500275627305,45.03358612123938,13627587.387954224,2024,Kris Dunn
9,78.23733832575226,185.61216993060737,27.35587737285368,7.887461010167094,53.80199823809834,19.74071787120752,8.621846381327527,0.9958580413723035,0.050406327930262965,-3.094178339864554,-0.18288878679436427,-0.10711515557958914,0.15258008029619427,0.2058010086413588,0.3636634859347121,0.4149506808372712,47.14843143466509,14124430.9023411,2025,Kris Dunn
0,83.0,245.0,21.0,2.0,38.0,8.7,10.5,0.10000000000000009,0.020000000000000004,-6.8,-0.4,0.0,1.0,0.0,0.0,0.0,33.0,1780800.0,2016,Henry Ellenson
1,83.0,245.0,22.0,3.0,19.0,13.599999999999998,13.1,0.3999999999999999,0.077,-4.0,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,34.0,1857480.0,2017,Henry Ellenson
2,83.0,245.0,22.0,3.0,19.0,13.599999999999998,13.1,0.3999999999999999,0.077,-4.0,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,34.0,341831.0,2018,Henry Ellenson
3,83.20068481971612,245.45879438863903,22.938724924951323,3.3508050205075297,45.07762646789169,12.913570978975512,13.392032323841585,1.1209561225359037,0.08249523472499412,-2.796066902445574,-0.05036012059439676,0.32760993807726985,0.7244126104815036,-0.056857273806745906,0.03382103274218767,-0.04746882373110181,34.39015892660342,1660653.3160297184,2019,Henry Ellenson
4,83.18320652214938,245.65496906865894,24.206658262578106,3.953868487951331,49.086991163232284,13.427665452516905,14.567143212240676,1.2414202357586104,0.09361864593255888,-2.4449867700726973,-0.0798501293220133,0.49385358994437545,0.6706419997768405,-0.0353599619024533,-0.04476477011841823,-0.08272016760328149,34.344246875886554,2425108.8917734455,2020,Henry Ellenson
5,83.13149821096114,245.07051561618928,25.41360752174751,4.552994154251873,49.54153788399479,12.946217915212971,14.71489069461039,1.3904844538376806,0.09819495503764786,-2.323914044076702,0.027584632411234322,0.5746548533905339,0.6418628206693054,-0.02813497177069274,-0.09839011368310294,-0.09062085968157435,33.685053450618575,2970394.878178424,2021,Henry Ellenson
6,82.98726366872529,244.8799778937618,26.584535080477487,5.108428990471454,49.418629670692276,12.393760370939901,14.440322551328505,1.4652322400638378,0.09960883176947462,-2.1572253503517382,0.1420198761971243,0.6304508947889693,0.6054550000049774,-0.025397856019440723,-0.13298358917005929,-0.08513202221935012,32.7298360425451,3433472.878152559,2022,Henry Ellenson
7,82.82824580174872,245.36805352138163,27.815624205057656,5.7107538781878775,47.91017638438831,11.913938266249703,13.725865707864834,1.4247650808320738,0.09794580523959187,-2.10600767896489,0.20940007586832837,0.6773074678040611,0.5408309625514656,-0.01949613964794425,-0.13447096313094883,-0.07751086540279467,31.858698721556337,3828527.535283691,2023,Henry Ellenson
8,82.79369744281782,245.33120762870055,29.284665300990962,6.49270965738269,45.052992293092366,11.38669310706223,12.617670913634111,1.2402649498475138,0.09050080294769426,-2.2376904431921343,0.2453164389121983,0.7199251343356668,0.4354985844829823,-0.011767149297103846,-0.10850407554432787,-0.055773368320049865,31.540479147667156,3998931.3949583923,2024,Henry Ellenson
9,83.01878116983428,244.35002490343237,30.506533982085813,7.380696194520235,41.61256836063885,11.378850260589351,11.402190108916175,1.0283309921718362,0.07956626927462544,-2.7099317902241467,0.24956283064408608,0.7615895356631742,0.3301204881759629,-0.008387549003042033,-0.071522110224405,-0.03785566273928853,31.77144831081886,4097793.240577474,2025,Henry Ellenson
0,83.0,245.0,21.0,2.0,38.0,8.7,10.5,0.10000000000000009,0.020000000000000004,-6.8,-0.4,0.0,1.0,0.0,0.0,0.0,33.0,1780800.0,2016,Henry Ellenson
1,83.0,245.0,22.0,3.0,19.0,13.599999999999998,13.1,0.3999999999999999,0.077,-4.0,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,34.0,1857480.0,2017,Henry Ellenson
2,83.0,245.0,22.0,3.0,19.0,13.599999999999998,13.1,0.3999999999999999,0.077,-4.0,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,34.0,341831.0,2018,Henry Ellenson
3,83.20068481971612,245.45879438863903,22.938724924951323,3.3508050205075297,45.07762646789169,12.913570978975512,13.392032323841585,1.1209561225359037,0.08249523472499412,-2.796066902445574,-0.05036012059439676,0.32760993807726985,0.7244126104815036,-0.056857273806745906,0.03382103274218767,-0.04746882373110181,34.39015892660342,1660653.3160297184,2019,Henry Ellenson
4,83.18320652214938,245.65496906865894,24.206658262578106,3.953868487951331,49.086991163232284,13.427665452516905,14.567143212240676,1.2414202357586104,0.09361864593255888,-2.4449867700726973,-0.0798501293220133,0.49385358994437545,0.6706419997768405,-0.0353599619024533,-0.04476477011841823,-0.08272016760328149,34.344246875886554,2425108.8917734455,2020,Henry Ellenson
5,83.13149821096114,245.07051561618928,25.41360752174751,4.552994154251873,49.54153788399479,12.946217915212971,14.71489069461039,1.3904844538376806,0.09819495503764786,-2.323914044076702,0.027584632411234322,0.5746548533905339,0.6418628206693054,-0.02813497177069274,-0.09839011368310294,-0.09062085968157435,33.685053450618575,2970394.878178424,2021,Henry Ellenson
6,82.98726366872529,244.8799778937618,26.584535080477487,5.108428990471454,49.418629670692276,12.393760370939901,14.440322551328505,1.4652322400638378,0.09960883176947462,-2.1572253503517382,0.1420198761971243,0.6304508947889693,0.6054550000049774,-0.025397856019440723,-0.13298358917005929,-0.08513202221935012,32.7298360425451,3433472.878152559,2022,Henry Ellenson
7,82.82824580174872,245.36805352138163,27.815624205057656,5.7107538781878775,47.91017638438831,11.913938266249703,13.725865707864834,1.4247650808320738,0.09794580523959187,-2.10600767896489,0.20940007586832837,0.6773074678040611,0.5408309625514656,-0.01949613964794425,-0.13447096313094883,-0.07751086540279467,31.858698721556337,3828527.535283691,2023,Henry Ellenson
8,82.79369744281782,245.33120762870055,29.284665300990962,6.49270965738269,45.052992293092366,11.38669310706223,12.617670913634111,1.2402649498475138,0.09050080294769426,-2.2376904431921343,0.2453164389121983,0.7199251343356668,0.4354985844829823,-0.011767149297103846,-0.10850407554432787,-0.055773368320049865,31.540479147667156,3998931.3949583923,2024,Henry Ellenson
9,83.01878116983428,244.35002490343237,30.506533982085813,7.380696194520235,41.61256836063885,11.378850260589351,11.402190108916175,1.0283309921718362,0.07956626927462544,-2.7099317902241467,0.24956283064408608,0.7615895356631742,0.3301204881759629,-0.008387549003042033,-0.071522110224405,-0.03785566273928853,31.77144831081886,4097793.240577474,2025,Henry Ellenson
0,84.0,250.0,22.0,1.0,30.999999999999996,25.4,24.1,1.9,0.11699999999999999,3.1000000000000005,1.0,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,32.0,4826160.0,2016,Joel Embiid
1,84.0,250.0,23.0,2.0,63.0,30.3,22.9,6.200000000000001,0.155,2.6000000000000005,2.2,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,33.0,6100266.0,2017,Joel Embiid
2,84.0,250.0,24.0,3.0,64.0,33.7,26.1,8.7,0.19399999999999998,4.1,3.3,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,34.0,25467250.0,2018,Joel Embiid
3,84.04874970813461,254.55934816044746,25.388728320895655,4.645640492261602,70.74329742409921,33.35216895941417,26.565541452634395,10.205087408219736,0.2306362621650529,5.013867693167891,3.8265365242426417,0.8593689755070121,0.13512189527817597,-0.08551485739251019,-0.00019948654416754308,0.09806154963762932,35.92896197484551,25835815.587176837,2019,Joel Embiid
4,83.91329597143749,261.9508244343458,26.681367838523418,5.804213775958077,73.13328177057707,33.17326408262176,27.127519209037132,10.41217854512568,0.23490267476484117,5.190797495467011,3.853550246392918,0.7969759556351161,0.19416990966234876,-0.10382578436159184,-0.008828152139083972,0.12772985990153812,37.613357148569364,26353160.87943385,2020,Joel Embiid
5,83.76173597914772,269.68432549591887,27.941571409453413,6.8558119082472855,73.58717360955515,33.17356210840353,27.126176723144212,10.187795126808924,0.22968657115274807,4.9094575062015675,3.6950899574612066,0.7702208466365124,0.2489525632783869,-0.10777043735616071,-0.020735129602019897,0.13703134693264063,39.68137922035423,26919055.446157344,2021,Joel Embiid
6,83.47122001326503,276.92580209793346,29.366505459723395,7.9288919960268895,73.43700249057159,33.1882965030539,26.634413611266474,9.60779176788634,0.21892026343714727,4.353875927339311,3.3705257711115513,0.7617414851398415,0.3173698767038071,-0.1103396000339869,-0.04546923626093441,0.12920219916922907,42.287019456352155,27701329.291848574,2022,Joel Embiid
7,83.10199777379613,283.5794522868641,31.000166975711245,9.102528991316923,73.33495987289159,33.07244434485755,25.6940259342035,8.771312005432563,0.20364054319663608,3.553423569420712,2.9003739891040783,0.7490211363229021,0.3970178045635941,-0.11331270078080935,-0.07061414608527325,0.1118500454162355,45.03206746969942,28698626.075712614,2023,Joel Embiid
8,82.74593994600681,289.5363574057624,32.691449928746415,10.085484135376447,73.3348678354516,32.37326155560373,24.67387222033619,7.806814985521589,0.18956758758387057,2.6428527013208525,2.3168717330908124,0.7330793134259572,0.4948048406344345,-0.11903039021540956,-0.10910976414000409,0.08702450144263298,47.371529105418794,29637168.837515444,2024,Joel Embiid
9,82.3792811317154,294.44168857939235,34.44680010168014,10.997047023326243,72.47205648258821,30.91442237361541,23.484222423593202,6.7993148017444796,0.1770836747189645,1.5842825020729008,1.719241627727595,0.7278521062539438,0.5994713109334959,-0.12197789967960143,-0.15895864824821668,0.049578774817437915,49.01340203602375,30191987.336449992,2025,Joel Embiid
0,78.0,190.0,21.0,2.0,66.0,18.6,8.5,1.1999999999999997,0.046,-2.5,-0.09999999999999998,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,32.0,3940320.0,2014,Dante Exum
1,78.0,190.0,22.0,3.0,14.0,16.8,16.7,0.7000000000000002,0.133,-1.2,0.0,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,33.0,4992385.0,2015,Dante Exum
2,78.0,190.0,23.0,4.0,42.0,15.8,11.2,1.0000000000000002,0.069,-4.0,-0.2999999999999998,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,34.0,9600000.0,2016,Dante Exum
3,77.83087176791906,192.08824279260256,24.61187050279743,5.2987184285945,54.337248519087694,21.28893139021061,12.81307193580804,1.740253400764044,0.056723401946774665,-2.4197059302946404,0.06132422007647709,-0.017284221895148222,0.10734423515157254,0.6445753668046692,0.08739367947224799,0.23662521722989968,37.211407775103964,9644825.165875914,2017,Dante Exum
4,77.9301290728954,189.7181061479592,25.496324944958243,6.482261735400634,56.83209811223401,22.58433384815821,12.211917631865262,1.4305476477294563,0.05695272428576073,-1.9966248468213281,0.08059079262437041,-0.01502970782876234,0.13010511274247033,0.39314385843513017,0.19104892556006342,0.3388472177324855,39.4948134329224,11676626.359311009,2018,Dante Exum
5,78.18857328357664,189.11866687828226,25.898321083724692,7.031833461583408,55.93900462741947,22.122034690851894,11.018854614095623,1.299905806389868,0.05882515867689324,-2.2233720492932862,-0.0292198587054584,-0.03770018261509503,0.16190026613484,0.2603165359052084,0.27941890777425293,0.38316874522893407,42.611618475213945,13355225.786508573,2019,Dante Exum
6,78.53575126141018,187.9990084890047,25.868158666809126,7.22486421782556,55.80967430262327,21.363825585820077,10.05779528660696,1.278708526692501,0.06037805796573814,-2.322763072654039,-0.11986437753850099,-0.06313962206859378,0.17637212896982152,0.19086203278131028,0.35691016604018305,0.39310124585632433,45.48534837372028,14512495.67036403,2020,Dante Exum
7,78.93846832757991,186.68819701765588,25.641811839095407,7.2035032395090575,56.097555357073794,20.82131159724909,9.43157990926866,1.284523429137506,0.061783749824180924,-2.3636197735502957,-0.20641829008770685,-0.08463795665625298,0.18808585763382948,0.14563918433651016,0.4233828353850416,0.38934277975327086,48.055412257511264,15440134.053086134,2021,Dante Exum
8,79.47514033683218,184.02910295055355,25.36350134998535,7.118204240704499,56.4169215126398,20.4067295713802,9.012276486339303,1.3417164022829184,0.06096295137237964,-2.524543894973054,-0.28666403335506674,-0.09760776392931333,0.2144995226049339,0.13017233246018015,0.45604470491667126,0.3670686140105579,49.99252434954194,16370888.585862404,2022,Dante Exum
9,80.03326376631715,180.79303188611874,25.0620889045252,6.953887551626621,56.55271182587613,20.073074956420186,8.76592144089065,1.349066281417762,0.06101799067885943,-2.658087458213787,-0.37625578367643986,-0.1033335008811441,0.2494295809283836,0.12782712875507204,0.4759747638439381,0.33393030627332543,51.41989052138931,17437507.904832933,2023,Dante Exum
0,82.0,265.0,24.0,2.0,66.0,15.8,15.3,3.4,0.158,0.0,0.5,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,32.0,874636.0,2015,Cristiano Fel�cio
1,82.0,265.0,25.0,3.0,55.0,17.8,12.5,1.7,0.086,-2.4,-0.09999999999999998,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,33.0,7843500.0,2016,Cristiano Fel�cio
2,82.0,265.0,26.0,4.0,60.0,12.4,13.4,1.4,0.08800000000000001,-3.5,-0.2999999999999998,1.0,-2.7755575615628914e-17,0.0,0.0,0.0,34.0,8470980.0,2017,Cristiano Fel�cio
3,81.7666027821455,266.09514987952804,26.701006538412813,5.131834113406881,56.92568647156958,13.611552724328828,13.887211453591583,2.228948043359062,0.11337035781278776,-1.4641725492090023,0.18807168270012914,0.8909227844751171,0.19429543322801437,-0.006688278436451783,-0.05945557974632659,0.037682111650678224,34.55834237937308,7404537.545306211,2018,Cristiano Fel�cio
4,81.57672339833388,267.24806730580906,27.376448706362737,6.373760288562306,55.29522950530346,14.128275785265371,13.517843158968127,2.4343981741236878,0.11779722771461945,-0.9389714798497758,0.41720143223058825,0.8639055384334857,0.22966504700239304,-0.008576581397422511,-0.06405480625687696,0.028680097777898483,35.239043014260275,7022404.890415834,2019,Cristiano Fel�cio
5,81.59121907221652,267.7572000797419,28.346825870957787,7.679604155112308,54.25317762752333,14.303719986679944,12.884504688856467,2.3706758020135625,0.11057546413317954,-0.9395202333216132,0.5029632487806945,0.8516842033118943,0.22542642520337292,-0.013943536311121607,-0.04324229588706524,0.021495253557961336,35.96007548683356,6916579.994624068,2020,Cristiano Fel�cio
6,81.77411985327412,267.5033592906442,29.594130530669354,9.04135467148524,52.83113723164092,14.297394091436239,12.210201931603702,2.106454210407678,0.10034500968697499,-1.1796672647708675,0.5097985883522229,0.8343223786814067,0.21768623166379944,-0.02014059817398728,-0.024704153042284654,0.022737521402279248,36.629817443528005,6898784.996544437,2021,Cristiano Fel�cio
7,81.99868352858678,267.06463089948465,30.747406166397823,10.072044521807976,49.77634309287734,13.734599820948496,11.77904555923827,1.715926168299768,0.09141168875354261,-1.669912782837185,0.4114082335624059,0.8058482081512334,0.2328302042245996,-0.02737376623628543,-0.012393545683483415,0.010908373309807373,37.33166834949728,6508574.387932382,2022,Cristiano Fel�cio
8,82.27166419292169,266.13129156384673,31.80972085819029,10.81307207151903,45.980205782607435,12.737143292481122,11.484302041106188,1.3130889999954172,0.08322354577114865,-2.229195222129753,0.28735413206908766,0.773286983831135,0.26372020796688045,-0.03394203094619658,-0.0036490283030194137,-0.00994636893791323,38.009791710785635,5857709.2016663235,2023,Cristiano Fel�cio
9,82.64054703945742,264.48425350638644,32.65263400020599,11.276991723905736,42.36313934747308,11.795961780280953,11.255304219514748,1.1072311940050277,0.07885714872369987,-2.548490474223398,0.25039469134180675,0.7523614116657159,0.29646977540467234,-0.03469538754727183,-0.0012007612237278364,-0.020457889888585518,38.62968088229273,5135939.127410298,2024,Cristiano Fel�cio
0,72.0,180.0,23.0,1.0,46.0,26.0,13.1,1.8,0.07200000000000001,-0.7,0.4,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,32.0,202300.0,2016,Yogi Ferrell
1,72.0,180.0,24.0,2.0,82.0,27.8,11.4,3.0,0.064,-1.0,0.6,0.0,-2.7755575615628914e-17,0.0,0.0,1.0,33.0,1312611.0,2017,Yogi Ferrell
2,72.0,180.0,25.0,3.0,71.0,15.0,12.7,1.9,0.087,-2.3,-0.09999999999999998,0.0,-2.7755575615628914e-17,1.0,0.0,0.0,34.0,3000000.0,2018,Yogi Ferrell
3,72.01525667080521,178.56858575050603,25.986278699262755,3.938750682781473,59.56509051042748,17.965282920994408,12.823565700537698,2.31633385318602,0.07008615279442221,-2.4207000354508272,0.050286797393376825,0.006060117365694312,0.05289333656878714,0.9326269431275415,-0.0005140425393924397,0.0021558866765013784,34.0069288732514,2860605.6498743524,2019,Yogi Ferrell
4,72.15514619421043,176.67550584702693,26.70307918530826,5.186123177555016,58.38477264502201,19.45945335743653,13.191460900691244,2.2856022128469204,0.06997299461645348,-2.5234695312182005,0.0814772234527742,0.010068970405844119,0.06168279621211145,0.8844488743465447,0.03585841540542886,-0.008238542280911226,34.35318918389594,3545935.6006018263,2020,Yogi Ferrell
5,72.35545029067512,174.61385030808594,27.54388301457571,6.485538444984517,59.57286378021363,20.82666324621221,13.0959867095576,2.2437951436354098,0.06645433533632236,-2.7292647685949483,0.05733482911000809,-0.01253333278008889,0.05465956089688592,0.8389215830501473,0.09108678158998552,0.0032053937463100424,34.61952297484281,4400844.601012586,2021,Yogi Ferrell
6,72.61901258186813,172.00463327906232,28.525715110095014,7.827622015494393,60.465033660468265,22.070157492033278,12.70338294138063,2.177573087130664,0.060607277929822595,-2.9718055730826056,0.03263656885832711,-0.032763857068637936,0.03042469162020553,0.801908457435401,0.1276353502668197,0.04283684948224137,34.84512808339461,5176015.295862588,2022,Yogi Ferrell
7,72.73678368365114,170.4984763824007,29.48802152790757,8.989314304292002,60.17173511858041,22.715106071066963,12.200071592283047,2.0960437213091847,0.055042741340089046,-3.2533732814252216,-0.0030643563057665135,-0.0393619485478193,0.0011394230966136065,0.7948131157024217,0.1307932429033831,0.08092796879570939,34.9585547258581,5521136.828137783,2023,Yogi Ferrell
8,72.67339569524295,170.1034549794157,30.379477049235874,9.952509686829355,58.96280564500811,22.287943035833834,11.814508245413602,1.991645062332104,0.05193094359316469,-3.45011142566874,-0.03653652018141884,-0.040602078878568426,-0.014797256010697646,0.8127403614304479,0.11512640432615853,0.09767454018588055,34.512388205474814,5397623.971445416,2024,Yogi Ferrell
9,72.51779806712791,170.3377918294296,31.28231972521506,10.869536847362934,57.25852721808924,21.142956536895117,11.470036318770282,1.8336997441151857,0.05032066573133813,-3.5790920060204545,-0.059453993832294216,-0.03735873181657137,-0.022462452610168354,0.8480974091117308,0.0888769096512078,0.10162176162929347,33.65703044993958,4932771.29453997,2025,Yogi Ferrell
0,80.0,220.0,23.0,1.0,81.0,20.3,7.7,1.4,0.040999999999999995,-1.4,0.2,0.0,1.0,0.0,0.0,0.0,32.0,543471.0,2016,Dorian Finney-Smith
1,80.0,220.0,24.0,2.0,21.0,21.3,7.6,0.10000000000000009,0.015,-3.1,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,33.0,1312611.0,2017,Dorian Finney-Smith
2,80.0,220.0,25.0,3.0,81.0,24.5,11.0,3.3,0.079,0.19999999999999996,1.1,0.0,-2.7755575615628914e-17,0.0,1.0,0.0,34.0,1544951.0,2018,Dorian Finney-Smith
3,80.1492209356501,221.53642580404417,26.01382234714569,4.582445935763644,63.889255109594586,22.03953251171219,10.36005055622702,2.7339387714320775,0.07181407861349635,-0.7717788339062011,0.7154560427788264,-0.023873457720116176,0.14873840432376184,-0.012050086893864276,0.762867938771407,0.1309551330854013,33.99455574296742,3625340.2533018854,2019,Dorian Finney-Smith
4,80.86621678974275,217.42685439895715,26.199686122829693,5.88643275575852,58.7193432529255,21.1413831097803,10.036778801569561,2.234839525174641,0.061899110982063736,-1.514721806318176,0.5060538477289366,0.027035641711778996,0.26272306899356906,0.004762116805201305,0.5927149669514657,0.15020180362676674,33.88330398686992,4747946.11990213,2020,Dorian Finney-Smith
5,81.65733798980798,211.43768053606505,26.013574760048698,7.485694759609132,58.59561714537275,21.85172031486089,10.007815984592451,2.1946791414357616,0.05571812392226643,-1.8271566344608632,0.42711586019990466,0.10225249573687327,0.3719437698102012,-0.001218265148118708,0.4530677284062914,0.115193267625331,34.093800175356265,5594583.3796684,2021,Dorian Finney-Smith
6,82.26787211270701,208.94612389069405,25.842977373897266,8.879641397108799,62.338175744936905,22.266437197396026,10.191505236338497,2.5886099274177212,0.06147304711653001,-1.6709735561566244,0.3522141564785266,0.12671655504651674,0.4722888158544677,-0.020582417921220897,0.3892859869391071,0.05438577192610902,34.51422388938005,6583473.318629082,2022,Dorian Finney-Smith
