,league,player_id,salary,season,season_end,season_start,team
7259,NBA,kiddja01,9265000,2002-03,2003,2002,New Jersey Nets
7260,NBA,kiddja01,13152000,2003-04,2004,2003,New Jersey Nets
7261,NBA,kiddja01,14796000,2004-05,2005,2004,New Jersey Nets
7262,NBA,kiddja01,16440000,2005-06,2006,2005,New Jersey Nets
7263,NBA,kiddja01,18084000,2006-07,2007,2006,New Jersey Nets
7264,NBA,kiddja01,19728000,2007-08,2008,2007,Dallas Mavericks
7265,NBA,kiddja01,21372000,2008-09,2009,2008,Dallas Mavericks
7266,NBA,kiddja01,8000000,2009-10,2010,2009,Dallas Mavericks
7267,NBA,kiddja01,8610500,2010-11,2011,2010,Dallas Mavericks
7268,NBA,kiddja01,10121000,2011-12,2012,2011,Dallas Mavericks
7269,NBA,kiddja01,3090000,2012-13,2013,2012,New York Knicks
7270,NBA,kilpase01,35000,2014-15,2015,2014,Golden State Warriors
7271,NBA,kilpase01,29843,2014-15,2015,2014,Minnesota Timberwolves
7272,NBA,kilpase01,320594,2015-16,2016,2015,Brooklyn Nets
7273,NBA,kilpase01,99418,2015-16,2016,2015,Denver Nuggets
7274,NBA,kilpase01,980431,2016-17,2017,2016,Brooklyn Nets
7275,NBA,kilpase01,2163006,2017-18,2018,2017,Chicago Bulls
7276,NBA,kilpase01,1524305,2017-18,2018,2017,Brooklyn Nets
7277,NBA,kilpase01,789725,2017-18,2018,2017,Milwaukee Bucks
7278,NBA,kilpase01,166258,2017-18,2018,2017,Los Angeles Clippers
7279,NBA,kimblbo01,950000,1990-91,1991,1990,Los Angeles Clippers
7280,NBA,kimblbo01,1150000,1991-92,1992,1991,Los Angeles Clippers
7281,NBA,kimblbo01,865000,1992-93,1993,1992,New York Knicks
7282,NBA,kimblbo01,1150000,1993-94,1994,1993,New York Knicks
7283,NBA,kimblbo01,1435000,1994-95,1995,1994,New York Knicks
7284,NBA,kimbrst01,133000,1992-93,1993,1992,Sacramento Kings
7285,NBA,kingal01,275000,1984-85,1985,1984,New Jersey Nets
7286,NBA,kingal01,1035000,1985-86,1986,1985,New Jersey Nets
7287,NBA,kingal01,650000,1986-87,1987,1986,New Jersey Nets
7288,NBA,kingal01,370000,1987-88,1988,1987,Philadelphia 76ers
7289,NBA,kingal01,425000,1988-89,1989,1988,San Antonio Spurs
7290,NBA,kingbe01,874000,1984-85,1985,1984,New York Knicks
7291,NBA,kingbe01,874000,1985-86,1986,1985,New York Knicks
7292,NBA,kingbe01,874000,1986-87,1987,1986,New York Knicks
7293,NBA,kingbe01,1000000,1987-88,1988,1987,Washington Bullets
7294,NBA,kingbe01,1100000,1988-89,1989,1988,Washington Bullets
7295,NBA,kingbe01,1500000,1989-90,1990,1989,Washington Bullets
7296,NBA,kingbe01,1600000,1990-91,1991,1990,Washington Bullets
7297,NBA,kingbe01,2525000,1991-92,1992,1991,Washington Bullets
7298,NBA,kingbe01,2500000,1992-93,1993,1992,Washington Bullets
7299,NBA,kingch01,225000,1995-96,1996,1995,Vancouver Grizzlies
7300,NBA,kingfr01,200000,1995-96,1996,1995,Los Angeles Lakers
7301,NBA,kingge02,460000,1999-00,2000,1999,Washington Wizards
7302,NBA,kingge02,489500,2000-01,2001,2000,Washington Wizards
7303,NBA,kingji02,300000,1995-96,1996,1995,Toronto Raptors
7304,NBA,kingji02,330000,1996-97,1997,1996,Dallas Mavericks
7305,NBA,kingre01,500000,1984-85,1985,1984,Seattle SuperSonics
7306,NBA,kingre01,500000,1985-86,1986,1985,Seattle SuperSonics
7307,NBA,kingri01,600000,1991-92,1992,1991,Seattle SuperSonics
7308,NBA,kingri01,600000,1992-93,1993,1992,Seattle SuperSonics
7309,NBA,kingri01,700000,1993-94,1994,1993,Seattle SuperSonics
7310,NBA,kingri01,800000,1994-95,1995,1994,Seattle SuperSonics
7311,NBA,kingst01,1330000,1989-90,1990,1989,Chicago Bulls
7312,NBA,kingst01,1000000,1990-91,1991,1990,Chicago Bulls
7313,NBA,kingst01,1100000,1991-92,1992,1991,Chicago Bulls
7314,NBA,kingst01,1400000,1992-93,1993,1992,Chicago Bulls
7315,NBA,kingst01,1600000,1993-94,1994,1993,Chicago Bulls
7316,NBA,kingst01,1900000,1994-95,1995,1994,Minnesota Timberwolves
7317,NBA,kingst01,600000,1995-96,1996,1995,Miami Heat
7318,NBA,kingst01,100000,1997-98,1998,1997,Sacramento Kings
7319,NBA,kinseta01,412718,2006-07,2007,2006,Memphis Grizzlies
7320,NBA,kinseta01,219533,2007-08,2008,2007,Memphis Grizzlies
7321,NBA,kinseta01,797581,2008-09,2009,2008,Cleveland Cavaliers
7322,NBA,kirilan01,632400,1999-00,2000,1999,Utah Jazz
7323,NBA,kirilan01,831120,2001-02,2002,2001,Utah Jazz
7324,NBA,kirilan01,893400,2002-03,2003,2002,Utah Jazz
7325,NBA,kirilan01,955800,2003-04,2004,2003,Utah Jazz
7326,NBA,kirilan01,1671694,2004-05,2005,2004,Utah Jazz
7327,NBA,kirilan01,10983000,2005-06,2006,2005,Utah Jazz
7328,NBA,kirilan01,12364000,2006-07,2007,2006,Utah Jazz
7329,NBA,kirilan01,13735000,2007-08,2008,2007,Utah Jazz
7330,NBA,kirilan01,15106000,2008-09,2009,2008,Utah Jazz
7331,NBA,kirilan01,16452000,2009-10,2010,2009,Utah Jazz
7332,NBA,kirilan01,17823000,2010-11,2011,2010,Utah Jazz
7333,NBA,kirilan01,9779349,2012-13,2013,2012,Minnesota Timberwolves
7334,NBA,kirilan01,3183000,2013-14,2014,2013,Brooklyn Nets
7335,NBA,kirilan01,3326235,2014-15,2015,2014,Philadelphia 76ers
7336,NBA,kirkal01,65000,2014-15,2015,2014,New York Knicks
7337,NBA,kitegr01,120000,1984-85,1985,1984,Boston Celtics
7338,NBA,kitegr01,150000,1985-86,1986,1985,Boston Celtics
7339,NBA,kitegr01,200000,1987-88,1988,1987,Los Angeles Clippers
7340,NBA,kitegr01,250000,1988-89,1989,1988,Los Angeles Clippers
7341,NBA,kitegr01,480000,1990-91,1991,1990,Orlando Magic
7342,NBA,kitegr01,700000,1991-92,1992,1991,Orlando Magic
7343,NBA,kitegr01,775000,1992-93,1993,1992,Orlando Magic
7344,NBA,kitegr01,985000,1993-94,1994,1993,Orlando Magic
7345,NBA,kitegr01,1195000,1994-95,1995,1994,Orlando Magic
7346,NBA,kittlke01,1356000,1996-97,1997,1996,New Jersey Nets
7347,NBA,kittlke01,1559040,1997-98,1998,1997,New Jersey Nets
7348,NBA,kittlke01,1762000,1998-99,1999,1998,New Jersey Nets
7349,NBA,kittlke01,7166666,1999-00,2000,1999,New Jersey Nets
7350,NBA,kittlke01,7770000,2000-01,2001,2000,New Jersey Nets
7351,NBA,kittlke01,8166667,2001-02,2002,2001,New Jersey Nets
7352,NBA,kittlke01,8966667,2002-03,2003,2002,New Jersey Nets
7353,NBA,kittlke01,9266666,2003-04,2004,2003,New Jersey Nets
7354,NBA,kittlke01,9566667,2004-05,2005,2004,Los Angeles Clippers
7355,NBA,klebima01,815615,2017-18,2018,2017,Dallas Mavericks
7356,NBA,klebima01,1378242,2018-19,2019,2018,Dallas Mavericks
7357,NBA,kleinjo01,450000,1985-86,1986,1985,Sacramento Kings
7358,NBA,kleinjo01,575000,1987-88,1988,1987,Sacramento Kings
7359,NBA,kleinjo01,725000,1988-89,1989,1988,Sacramento Kings
7360,NBA,kleinjo01,850000,1990-91,1991,1990,Boston Celtics
7361,NBA,kleinjo01,950000,1991-92,1992,1991,Boston Celtics
7362,NBA,kleinjo01,1150000,1992-93,1993,1992,Boston Celtics
7363,NBA,kleinjo01,650000,1993-94,1994,1993,Phoenix Suns
7364,NBA,kleinjo01,845000,1994-95,1995,1994,Phoenix Suns
7365,NBA,kleinjo01,1040000,1995-96,1996,1995,Phoenix Suns
7366,NBA,kleinjo01,1235000,1996-97,1997,1996,Phoenix Suns
7367,NBA,kleinjo01,272250,1997-98,1998,1997,Chicago Bulls
7368,NBA,kleinjo01,1000000,1998-99,1999,1998,Phoenix Suns
7369,NBA,kleinjo01,510000,1999-00,2000,1999,Portland Trail Blazers
7370,NBA,kleinjo01,1200000,2000-01,2001,2000,Indiana Pacers
7371,NBA,kleizli01,879360,2005-06,2006,2005,Denver Nuggets
7372,NBA,kleizli01,945360,2006-07,2007,2006,Denver Nuggets
7373,NBA,kleizli01,1011360,2007-08,2008,2007,Denver Nuggets
7374,NBA,kleizli01,1824493,2008-09,2009,2008,Denver Nuggets
7375,NBA,kleizli01,4995000,2010-11,2011,2010,Toronto Raptors
7376,NBA,kleizli01,4605000,2011-12,2012,2011,Toronto Raptors
7377,NBA,kleizli01,4600000,2012-13,2013,2012,Toronto Raptors
7378,NBA,knighbi01,433000,1984-85,1985,1984,Kansas City Kings
7379,NBA,knighbr01,949320,1997-98,1998,1997,Cleveland Cavaliers
7380,NBA,knighbr01,1092000,1998-99,1999,1998,Cleveland Cavaliers
7381,NBA,knighbr01,1234080,1999-00,2000,1999,Cleveland Cavaliers
7382,NBA,knighbr01,4250000,2000-01,2001,2000,Cleveland Cavaliers
7383,NBA,knighbr01,4500000,2001-02,2002,2001,Memphis Grizzlies
7384,NBA,knighbr01,5000000,2002-03,2003,2002,Memphis Grizzlies
7385,NBA,knighbr01,5000000,2003-04,2004,2003,Washington Wizards
7386,NBA,knighbr01,932546,2004-05,2005,2004,Charlotte Bobcats
7387,NBA,knighbr01,4600000,2005-06,2006,2005,Charlotte Bobcats
7388,NBA,knighbr01,4400000,2006-07,2007,2006,Charlotte Bobcats
7389,NBA,knighbr01,1600000,2007-08,2008,2007,Los Angeles Clippers
7390,NBA,knighbr01,2000000,2008-09,2009,2008,Utah Jazz
7391,NBA,knighbr03,2563320,2011-12,2012,2011,Detroit Pistons
7392,NBA,knighbr03,2755560,2012-13,2013,2012,Detroit Pistons
7393,NBA,knighbr03,2793960,2013-14,2014,2013,Milwaukee Bucks
7394,NBA,knighbr03,3553917,2014-15,2015,2014,Phoenix Suns
7395,NBA,knighbr03,12000000,2015-16,2016,2015,Phoenix Suns
7396,NBA,knighbr03,12606250,2016-17,2017,2016,Phoenix Suns
7397,NBA,knighbr03,13618750,2017-18,2018,2017,Phoenix Suns
7398,NBA,knighbr03,14631250,2018-19,2019,2018,Cleveland Cavaliers
7399,NBA,knighne01,468000,1990-91,1991,1990,Phoenix Suns
7400,NBA,knighne01,469000,1991-92,1992,1991,Phoenix Suns
7401,NBA,knighne01,469000,1992-93,1993,1992,Phoenix Suns
7402,NBA,knighne01,496000,1993-94,1994,1993,San Antonio Spurs
7403,NBA,knighne01,150000,1994-95,1995,1994,Portland Trail Blazers
7404,NBA,knighne01,537500,1998-99,1999,1998,Toronto Raptors
7405,NBA,knightr01,220000,1996-97,1997,1996,Los Angeles Lakers
7406,NBA,knightr01,2000000,1997-98,1998,1997,Boston Celtics
7407,NBA,knightr01,2400000,1998-99,1999,1998,Los Angeles Lakers
7408,NBA,knightr01,2800000,1999-00,2000,1999,Los Angeles Lakers
7409,NBA,knightr01,3200000,2000-01,2001,2000,New York Knicks
7410,NBA,knightr01,3600000,2001-02,2002,2001,New York Knicks
7411,NBA,knightr01,4000000,2002-03,2003,2002,New York Knicks
7412,NBA,knightr01,4402500,2003-04,2004,2003,New York Knicks
7413,NBA,knoxke01,3739920,2018-19,2019,2018,New York Knicks
7414,NBA,kofoeba01,75000,1987-88,1988,1987,Utah Jazz
7415,NBA,kofoeba01,125000,1988-89,1989,1988,Utah Jazz
7416,NBA,kofoeba01,130000,1991-92,1992,1991,Seattle SuperSonics
7417,NBA,kofoeba01,140000,1992-93,1993,1992,Boston Celtics
7418,NBA,koncajo01,475250,1985-86,1986,1985,Atlanta Hawks
7419,NBA,koncajo01,650000,1986-87,1987,1986,Atlanta Hawks
7420,NBA,koncajo01,675000,1987-88,1988,1987,Atlanta Hawks
7421,NBA,koncajo01,675000,1988-89,1989,1988,Atlanta Hawks
7422,NBA,koncajo01,2200000,1989-90,1990,1989,Atlanta Hawks
7423,NBA,koncajo01,1550000,1990-91,1991,1990,Atlanta Hawks
7424,NBA,koncajo01,2000000,1991-92,1992,1991,Atlanta Hawks
7425,NBA,koncajo01,2450000,1992-93,1993,1992,Atlanta Hawks
7426,NBA,koncajo01,2900000,1993-94,1994,1993,Atlanta Hawks
7427,NBA,koncajo01,2600000,1994-95,1995,1994,Atlanta Hawks
7428,NBA,koncajo01,1000000,1995-96,1996,1995,Orlando Magic
7429,NBA,koncajo01,1150000,1996-97,1997,1996,Golden State Warriors
7430,NBA,kopicjo01,80000,1984-85,1985,1984,Denver Nuggets
7431,NBA,korkmfu01,1465920,2017-18,2018,2017,Philadelphia 76ers
7432,NBA,korkmfu01,1740000,2018-19,2019,2018,Philadelphia 76ers
7433,NBA,kornefr01,225000,1990-91,1991,1990,Milwaukee Bucks
7434,NBA,kornelu01,1619000,2018-19,2019,2018,New York Knicks
7435,NBA,korolya01,1704480,2005-06,2006,2005,Los Angeles Clippers
7436,NBA,korolya01,1832280,2006-07,2007,2006,Los Angeles Clippers
7437,NBA,korveky01,366931,2003-04,2004,2003,Philadelphia 76ers
7438,NBA,korveky01,620046,2004-05,2005,2004,Philadelphia 76ers
7439,NBA,korveky01,3630363,2005-06,2006,2005,Philadelphia 76ers
7440,NBA,korveky01,4018182,2006-07,2007,2006,Philadelphia 76ers
7441,NBA,korveky01,4400000,2007-08,2008,2007,Utah Jazz
7442,NBA,korveky01,4956818,2008-09,2009,2008,Utah Jazz
7443,NBA,korveky01,5155115,2009-10,2010,2009,Utah Jazz
7444,NBA,korveky01,5000000,2010-11,2011,2010,Chicago Bulls
7445,NBA,korveky01,5000000,2011-12,2012,2011,Chicago Bulls
7446,NBA,korveky01,5000000,2012-13,2013,2012,Atlanta Hawks
7447,NBA,korveky01,6760563,2013-14,2014,2013,Atlanta Hawks
7448,NBA,korveky01,6253521,2014-15,2015,2014,Atlanta Hawks
7449,NBA,korveky01,5746479,2015-16,2016,2015,Atlanta Hawks
7450,NBA,korveky01,5239437,2016-17,2017,2016,Cleveland Cavaliers
7451,NBA,korveky01,7000000,2017-18,2018,2017,Cleveland Cavaliers
7452,NBA,korveky01,7560000,2018-19,2019,2018,Utah Jazz
7453,NBA,koufoko01,1129320,2008-09,2009,2008,Utah Jazz
7454,NBA,koufoko01,1214040,2009-10,2010,2009,Utah Jazz
7455,NBA,koufoko01,1352640,2010-11,2011,2010,Denver Nuggets
7456,NBA,koufoko01,2203792,2011-12,2012,2011,Denver Nuggets
7457,NBA,koufoko01,3000000,2012-13,2013,2012,Denver Nuggets
7458,NBA,koufoko01,3000000,2013-14,2014,2013,Memphis Grizzlies
7459,NBA,koufoko01,3000000,2014-15,2015,2014,Memphis Grizzlies
7460,NBA,koufoko01,7500000,2015-16,2016,2015,Sacramento Kings
7461,NBA,koufoko01,8046500,2016-17,2017,2016,Sacramento Kings
7462,NBA,koufoko01,8393000,2017-18,2018,2017,Sacramento Kings
7463,NBA,koufoko01,8739500,2018-19,2019,2018,Sacramento Kings
7464,NBA,kravtvi01,1500000,2013-14,2014,2013,Milwaukee Bucks
7465,NBA,krstine01,939480,2004-05,2005,2004,New Jersey Nets
7466,NBA,krstine01,1010040,2005-06,2006,2005,New Jersey Nets
7467,NBA,krstine01,1080480,2006-07,2007,2006,New Jersey Nets
7468,NBA,krstine01,1889760,2007-08,2008,2007,New Jersey Nets
7469,NBA,krstine01,4778548,2008-09,2009,2008,Oklahoma City Thunder
7470,NBA,krstine01,5400000,2009-10,2010,2009,Oklahoma City Thunder
7471,NBA,krstine01,5543116,2010-11,2011,2010,Boston Celtics
7472,NBA,krystla01,125000,1987-88,1988,1987,Milwaukee Bucks
7473,NBA,krystla01,145000,1988-89,1989,1988,Milwaukee Bucks
7474,NBA,krystla01,605000,1990-91,1991,1990,Milwaukee Bucks
7475,NBA,krystla01,605000,1991-92,1992,1991,Milwaukee Bucks
7476,NBA,krystla01,605000,1992-93,1993,1992,Utah Jazz
7477,NBA,krystla01,644000,1993-94,1994,1993,Orlando Magic
7478,NBA,krystla01,515000,1994-95,1995,1994,Chicago Bulls
7479,NBA,krystla01,210000,1994-95,1995,1994,Orlando Magic
7480,NBA,kukocto01,1025000,1993-94,1994,1993,Chicago Bulls
7481,NBA,kukocto01,3260000,1994-95,1995,1994,Chicago Bulls
7482,NBA,kukocto01,3560000,1995-96,1996,1995,Chicago Bulls
7483,NBA,kukocto01,3960000,1996-97,1997,1996,Chicago Bulls
7484,NBA,kukocto01,4560000,1997-98,1998,1997,Chicago Bulls
7485,NBA,kukocto01,4610000,1998-99,1999,1998,Chicago Bulls
7486,NBA,kukocto01,4500000,1999-00,2000,1999,Philadelphia 76ers
7487,NBA,kukocto01,6000000,2000-01,2001,2000,Philadelphia 76ers
7488,NBA,kukocto01,7906783,2001-02,2002,2001,Atlanta Hawks
7489,NBA,kukocto01,8050000,2002-03,2003,2002,Milwaukee Bucks
7490,NBA,kukocto01,9056250,2003-04,2004,2003,Milwaukee Bucks
7491,NBA,kukocto01,3000000,2004-05,2005,2004,Milwaukee Bucks
7492,NBA,kukocto01,2000000,2005-06,2006,2005,Milwaukee Bucks
7493,NBA,kupchmi01,1150000,1984-85,1985,1984,Los Angeles Lakers
7494,NBA,kupchmi01,1150000,1985-86,1986,1985,Los Angeles Lakers
7495,NBA,kurucro01,1618320,2018-19,2019,2018,Brooklyn Nets
7496,NBA,kurzro01,429111,2008-09,2009,2008,Golden State Warriors
7497,NBA,kutluib01,1600000,2004-05,2005,2004,Seattle SuperSonics
7498,NBA,kutluib01,1760000,2005-06,2006,2005,Seattle SuperSonics
7499,NBA,kuzmaky01,1423560,2017-18,2018,2017,Los Angeles Lakers
7500,NBA,kuzmaky01,1689840,2018-19,2019,2018,Los Angeles Lakers
7501,NBA,kuzmimi01,2898000,2016-17,2017,2016,New York Knicks
7502,NBA,kuzmimi01,3025035,2017-18,2018,2017,New York Knicks
7503,NBA,kuzmiog01,816482,2014-15,2015,2014,Golden State Warriors
7504,NBA,labissk01,1188840,2016-17,2017,2016,Sacramento Kings
7505,NBA,labissk01,1312611,2017-18,2018,2017,Sacramento Kings
7506,NBA,labissk01,1544951,2018-19,2019,2018,Portland Trail Blazers
7507,NBA,laettch01,2100000,1992-93,1993,1992,Minnesota Timberwolves
7508,NBA,laettch01,2730000,1993-94,1994,1993,Minnesota Timberwolves
7509,NBA,laettch01,3360000,1994-95,1995,1994,Minnesota Timberwolves
7510,NBA,laettch01,3910000,1995-96,1996,1995,Minnesota Timberwolves
7511,NBA,laettch01,4500000,1996-97,1997,1996,Atlanta Hawks
7512,NBA,laettch01,5050000,1997-98,1998,1997,Atlanta Hawks
7513,NBA,laettch01,5360000,1998-99,1999,1998,Detroit Pistons
7514,NBA,laettch01,6062500,1999-00,2000,1999,Detroit Pistons
7515,NBA,laettch01,6625000,2000-01,2001,2000,Dallas Mavericks
7516,NBA,laettch01,4500000,2001-02,2002,2001,Washington Wizards
7517,NBA,laettch01,5062500,2002-03,2003,2002,Washington Wizards
7518,NBA,laettch01,5625000,2003-04,2004,2003,Washington Wizards
7519,NBA,laettch01,5500000,2004-05,2005,2004,Golden State Warriors
7520,NBA,laettch01,1100000,2004-05,2005,2004,Miami Heat
7521,NBA,lafrera01,2150000,1998-99,1999,1998,Denver Nuggets
7522,NBA,lafrera01,2777160,1999-00,2000,1999,Denver Nuggets
7523,NBA,lafrera01,2970840,2000-01,2001,2000,Denver Nuggets
7524,NBA,lafrera01,3755142,2001-02,2002,2001,Denver Nuggets
7525,NBA,lafrera01,7270000,2002-03,2003,2002,Dallas Mavericks
7526,NBA,lafrera01,8178750,2003-04,2004,2003,Boston Celtics
7527,NBA,lafrera01,9714538,2004-05,2005,2004,Boston Celtics
7528,NBA,lafrera01,10623288,2005-06,2006,2005,Boston Celtics
7529,NBA,lafrera01,11532037,2006-07,2007,2006,Portland Trail Blazers
7530,NBA,lafrera01,12440787,2007-08,2008,2007,Portland Trail Blazers
7531,NBA,lafrera01,12722500,2008-09,2009,2008,Portland Trail Blazers
7532,NBA,laimbbi01,500000,1984-85,1985,1984,Detroit Pistons
7533,NBA,laimbbi01,630000,1985-86,1986,1985,Detroit Pistons
7534,NBA,laimbbi01,630000,1987-88,1988,1987,Detroit Pistons
7535,NBA,laimbbi01,630000,1988-89,1989,1988,Detroit Pistons
7536,NBA,laimbbi01,1510000,1990-91,1991,1990,Detroit Pistons
7537,NBA,laimbbi01,1369000,1991-92,1992,1991,Detroit Pistons
7538,NBA,laimbbi01,1319000,1992-93,1993,1992,Detroit Pistons
7539,NBA,laimbbi01,1300000,1993-94,1994,1993,Detroit Pistons
7540,NBA,lambdo01,650000,2012-13,2013,2012,Orlando Magic
7541,NBA,lambdo01,788872,2013-14,2014,2013,Orlando Magic
7542,NBA,lambje01,2020200,2012-13,2013,2012,Oklahoma City Thunder
7543,NBA,lambje01,2111160,2013-14,2014,2013,Oklahoma City Thunder
7544,NBA,lambje01,2202000,2014-15,2015,2014,Oklahoma City Thunder
7545,NBA,lambje01,3034356,2015-16,2016,2015,Charlotte Hornets
7546,NBA,lambje01,6511628,2016-17,2017,2016,Charlotte Hornets
7547,NBA,lambje01,7000000,2017-18,2018,2017,Charlotte Hornets
7548,NBA,lambje01,7488372,2018-19,2019,2018,Charlotte Hornets
7549,NBA,lampema01,829000,2003-04,2004,2003,New York Knicks
7550,NBA,lampema01,900000,2004-05,2005,2004,Phoenix Suns
7551,NBA,lampema01,900000,2005-06,2006,2005,New Orleans/Oklahoma City Hornets
7552,NBA,lampje01,75000,1985-86,1986,1985,Milwaukee Bucks
7553,NBA,lampje01,75000,1987-88,1988,1987,Los Angeles Lakers
7554,NBA,lampje01,100000,1988-89,1989,1988,Los Angeles Lakers
7555,NBA,lamplse01,349458,2002-03,2003,2002,Miami Heat
7556,NBA,lamplse01,89364,2003-04,2004,2003,Golden State Warriors
7557,NBA,landrca01,427163,2007-08,2008,2007,Houston Rockets
7558,NBA,landrca01,3000000,2008-09,2009,2008,Houston Rockets
7559,NBA,landrca01,3000000,2009-10,2010,2009,Sacramento Kings
7560,NBA,landrca01,3000000,2010-11,2011,2010,New Orleans Hornets
7561,NBA,landrca01,8500000,2011-12,2012,2011,New Orleans Hornets
7562,NBA,landrca01,4000000,2012-13,2013,2012,Golden State Warriors
7563,NBA,landrca01,6500000,2013-14,2014,2013,Sacramento Kings
7564,NBA,landrca01,6500000,2014-15,2015,2014,Sacramento Kings
7565,NBA,landrca01,6500000,2015-16,2016,2015,Philadelphia 76ers
7566,NBA,landrca01,6500000,2016-17,2017,2016,Philadelphia 76ers
7567,NBA,landrma01,457588,2009-10,2010,2009,Boston Celtics
7568,NBA,laneje01,200000,1988-89,1989,1988,Denver Nuggets
7569,NBA,laneje01,500000,1990-91,1991,1990,Denver Nuggets
7570,NBA,laneje01,640000,1991-92,1992,1991,Denver Nuggets
7571,NBA,laneje01,225000,1992-93,1993,1992,Cleveland Cavaliers
7572,NBA,langan01,100000,1988-89,1989,1988,Phoenix Suns
7573,NBA,langan01,600000,1990-91,1991,1990,Phoenix Suns
7574,NBA,langan01,700000,1991-92,1992,1991,Phoenix Suns
7575,NBA,langan01,1040000,1992-93,1993,1992,Philadelphia 76ers
7576,NBA,langan01,1228000,1993-94,1994,1993,Atlanta Hawks
7577,NBA,langan01,1596000,1994-95,1995,1994,Atlanta Hawks
7578,NBA,langan01,1964000,1995-96,1996,1995,Atlanta Hawks
7579,NBA,langan01,2332000,1996-97,1997,1996,Milwaukee Bucks
7580,NBA,langan01,2700000,1997-98,1998,1997,Milwaukee Bucks
7581,NBA,langan01,3068000,1998-99,1999,1998,Chicago Bulls
7582,NBA,langan01,510000,1999-00,2000,1999,New York Knicks
7583,NBA,langan02,325000,1994-95,1995,1994,Phoenix Suns
7584,NBA,langan02,423000,1995-96,1996,1995,Cleveland Cavaliers
7585,NBA,langan02,520000,1996-97,1997,1996,Cleveland Cavaliers
7586,NBA,langdtr01,1394280,1999-00,2000,1999,Cleveland Cavaliers
7587,NBA,langdtr01,1500120,2000-01,2001,2000,Cleveland Cavaliers
7588,NBA,langdtr01,1604880,2001-02,2002,2001,Cleveland Cavaliers
7589,NBA,langfke01,272316,2007-08,2008,2007,San Antonio Spurs
7590,NBA,langhda01,316969,2000-01,2001,2000,Houston Rockets
7591,NBA,langhda01,465850,2001-02,2002,2001,Houston Rockets
7592,NBA,langhda01,587435,2002-03,2003,2002,Phoenix Suns
7593,NBA,langhda01,530943,2003-04,2004,2003,Milwaukee Bucks
7594,NBA,langhda01,72843,2003-04,2004,2003,Golden State Warriors
7595,NBA,langja01,771331,2006-07,2007,2006,Washington Wizards
7596,NBA,laproni01,210995,2016-17,2017,2016,San Antonio Spurs
7597,NBA,larkish01,1536960,2013-14,2014,2013,Dallas Mavericks
7598,NBA,larkish01,1606080,2014-15,2015,2014,New York Knicks
7599,NBA,larkish01,1500000,2015-16,2016,2015,Brooklyn Nets
7600,NBA,larkish01,1471382,2017-18,2018,2017,Boston Celtics
7601,NBA,larueru01,350000,1998-99,1999,1998,Chicago Bulls
7602,NBA,larueru01,40588,1999-00,2000,1999,Chicago Bulls
7603,NBA,lasmest01,48056,2007-08,2008,2007,Golden State Warriors
7604,NBA,laudepr01,548000,1996-97,1997,1996,Atlanta Hawks
7605,NBA,laudepr01,630000,1997-98,1998,1997,Denver Nuggets
7606,NBA,laudepr01,712200,1998-99,1999,1998,Denver Nuggets
7607,NBA,lauvejo01,1790280,2014-15,2015,2014,Denver Nuggets
7608,NBA,lauvejo01,1709720,2015-16,2016,2015,Denver Nuggets
7609,NBA,lauvejo01,1709720,2016-17,2017,2016,Chicago Bulls
7610,NBA,lauvejo01,1524305,2017-18,2018,2017,San Antonio Spurs
7611,NBA,lavinza01,2055840,2014-15,2015,2014,Minnesota Timberwolves
7612,NBA,lavinza01,2148360,2015-16,2016,2015,Minnesota Timberwolves
7613,NBA,lavinza01,2240880,2016-17,2017,2016,Minnesota Timberwolves
7614,NBA,lavinza01,3202217,2017-18,2018,2017,Chicago Bulls
7615,NBA,lavinza01,19500000,2018-19,2019,2018,Chicago Bulls
7616,NBA,lawac01,1927080,2007-08,2008,2007,Atlanta Hawks
7617,NBA,lawac01,2071680,2008-09,2009,2008,Atlanta Hawks
7618,NBA,lawac01,2216160,2009-10,2010,2009,Chicago Bulls
7619,NBA,lawac01,656030,2010-11,2011,2010,Golden State Warriors
7620,NBA,lawac01,203057,2010-11,2011,2010,Memphis Grizzlies
7621,NBA,lawalga01,473640,2010-11,2011,2010,Phoenix Suns
7622,NBA,lawsoja01,242250,1997-98,1998,1997,Orlando Magic
7623,NBA,lawsoja01,25000,1999-00,2000,1999,Washington Wizards
7624,NBA,lawsoty01,1438690,2009-10,2010,2009,Denver Nuggets
7625,NBA,lawsoty01,1546560,2010-11,2011,2010,Denver Nuggets
7626,NBA,lawsoty01,1654440,2011-12,2012,2011,Denver Nuggets
7627,NBA,lawsoty01,2544529,2012-13,2013,2012,Denver Nuggets
7628,NBA,lawsoty01,10786517,2013-14,2014,2013,Denver Nuggets
7629,NBA,lawsoty01,11595506,2014-15,2015,2014,Denver Nuggets
7630,NBA,lawsoty01,12404495,2015-16,2016,2015,Houston Rockets
7631,NBA,lawsoty01,265058,2015-16,2016,2015,Indiana Pacers
7632,NBA,lawsoty01,1315448,2016-17,2017,2016,Sacramento Kings
7633,NBA,lawsoty01,8313,2017-18,2018,2017,Washington Wizards
7634,NBA,laymaja01,600000,2016-17,2017,2016,Portland Trail Blazers
7635,NBA,laymaja01,1312611,2017-18,2018,2017,Portland Trail Blazers
7636,NBA,laymaja01,1544951,2018-19,2019,2018,Portland Trail Blazers
7637,NBA,leaftj01,2028360,2017-18,2018,2017,Indiana Pacers
