,player_id,season_start,player_name,height_in,weight_lbs,Age,Pos,season_num,G,MP,PER,WS,WS/48,BPM,VORP,salary
7507,malonje01,1995,Jeff Malone,76,205,34,SG,13,32,15.9,8.8,-0.2,-0.022000000000000002,-8.0,-0.8,2380000
7508,malonka01,1985,Karl Malone,81,250,22,PF,1,81,30.6,13.7,1.9,0.036000000000000004,-0.5,1.0,225000
7509,malonka01,1987,Karl Malone,81,250,24,PF,3,82,39.0,20.7,10.1,0.152,2.5,3.7,835000
7510,malonka01,1988,Karl Malone,81,250,25,PF,4,80,39.1,24.4,15.2,0.233,6.1,6.5,1350000
7511,malonka01,1989,Karl Malone,81,250,26,PF,5,82,38.1,27.2,15.9,0.245,6.6,6.7,1800000
7512,malonka01,1990,Karl Malone,81,250,27,PF,6,82,40.3,24.8,15.5,0.225,5.8,6.5,2260000
7513,malonka01,1991,Karl Malone,81,250,28,PF,7,81,37.7,25.4,15.1,0.237,5.3,5.6,2556000
7514,malonka01,1992,Karl Malone,81,250,29,PF,8,82,37.8,26.2,15.4,0.23800000000000002,7.6,7.6,2854000
7515,malonka01,1993,Karl Malone,81,250,30,PF,9,82,40.6,22.9,13.4,0.193,6.3,6.9,3081000
7516,malonka01,1994,Karl Malone,81,250,31,PF,10,82,38.1,25.1,13.8,0.212,5.8,6.1,3378800
7517,malonka01,1995,Karl Malone,81,250,32,PF,11,82,38.0,26.0,15.1,0.233,7.3,7.4,3676000
7518,malonka01,1996,Karl Malone,81,250,33,PF,12,82,36.6,28.9,16.7,0.268,8.5,7.9,4657000
7519,malonka01,1997,Karl Malone,81,250,34,PF,13,81,37.4,27.9,16.4,0.259,7.0,6.9,5118578
7520,malonka01,1998,Karl Malone,81,250,35,PF,14,49,37.4,25.6,9.6,0.252,6.8,4.1,6142000
7521,malonka01,1999,Karl Malone,81,250,36,PF,15,82,35.9,27.1,15.3,0.249,6.9,6.6,14000000
7522,malonka01,2000,Karl Malone,81,250,37,PF,16,81,35.7,24.7,13.1,0.217,5.9,5.8,15750000
7523,malonka01,2001,Karl Malone,81,250,38,PF,17,80,38.0,21.1,9.8,0.155,3.7,4.4,17500000
7524,malonka01,2002,Karl Malone,81,250,39,PF,18,81,36.2,21.7,11.1,0.182,4.5,4.8,19250000
7525,malonka01,2003,Karl Malone,81,250,40,PF,19,42,32.7,17.8,4.3,0.151,2.4,1.5,1500000
7526,malonma01,1996,Matt Maloney,75,192,25,PG,1,82,29.1,12.3,5.3,0.107,-0.1,1.1,247500
7527,malonma01,1997,Matt Maloney,75,192,26,PG,2,78,28.4,10.5,2.2,0.047,-1.9,0.1,326700
7528,malonma01,1999,Matt Maloney,75,192,28,PG,4,51,23.0,9.4,0.7,0.027999999999999997,-4.8,-0.8,2081250
7529,malonma01,1999,Matt Maloney,75,192,28,PG,4,51,23.0,9.4,0.7,0.027999999999999997,-4.8,-0.8,600000
7530,malonma01,2000,Matt Maloney,75,192,29,PG,5,55,25.5,10.4,1.5,0.053,-1.2,0.3,1790000
7531,malonma01,2000,Matt Maloney,75,192,29,PG,5,55,25.5,10.4,1.5,0.053,-1.2,0.3,611000
7532,malonma01,2002,Matt Maloney,75,192,31,PG,6,14,7.4,9.2,0.1,0.031,-5.9,-0.1,2775000
7533,malonma01,2002,Matt Maloney,75,192,31,PG,6,14,7.4,9.2,0.1,0.031,-5.9,-0.1,170716
7534,mannida01,1988,Danny Manning,82,230,22,PF,1,26,36.5,13.4,0.7,0.034,-0.5,0.4,1650000
7535,mannida01,1989,Danny Manning,82,230,23,PF,2,71,32.0,16.3,5.3,0.11199999999999999,1.4,1.9,2100000
7536,mannida01,1990,Danny Manning,82,230,24,PF,3,73,30.1,16.9,5.2,0.113,2.8,2.7,2200000
7537,mannida01,1991,Danny Manning,82,230,25,PF,4,82,35.4,19.7,9.8,0.162,5.5,5.5,2300000
7538,mannida01,1992,Danny Manning,82,230,26,PF,5,79,34.9,19.6,7.9,0.13699999999999998,2.1,2.9,2600000
7539,mannida01,1993,Danny Manning,82,230,27,PF,6,68,37.1,16.4,3.5,0.066,0.6,1.7,3250000
7540,mannida01,1994,Danny Manning,82,230,28,PF,7,46,32.8,18.1,3.4,0.109,2.0,1.5,1000000
7541,mannida01,1995,Danny Manning,82,230,29,PF,8,33,24.7,14.7,0.4,0.026000000000000002,-2.8,-0.2,6833000
7542,mannida01,1996,Danny Manning,82,230,30,PF,9,77,27.7,17.9,5.2,0.11699999999999999,2.0,2.2,6833000
7543,mannida01,1997,Danny Manning,82,230,31,PF,10,70,25.6,19.8,6.5,0.174,2.3,1.9,6833333
7544,mannida01,1998,Danny Manning,82,230,32,PF,11,50,23.7,15.4,2.6,0.10400000000000001,-0.1,0.6,6833000
7545,mannida01,1999,Danny Manning,82,230,33,PF,12,72,16.9,10.1,1.0,0.039,-2.0,0.0,6833333
7546,mannida01,2000,Danny Manning,82,230,34,PF,13,82,15.9,14.3,2.6,0.09699999999999999,-0.5,0.5,6830000
7547,mannida01,2000,Danny Manning,82,230,34,PF,13,82,15.9,14.3,2.6,0.09699999999999999,-0.5,0.5,1200000
7548,mannida01,2001,Danny Manning,82,230,35,PF,14,41,13.5,11.7,0.8,0.07,-1.2,0.1,1500000
7549,mannida01,2002,Danny Manning,82,230,36,PF,15,13,6.8,17.9,0.2,0.131,3.8,0.1,900000
7550,manniri01,1996,Rich Manning,83,253,26,PF,2,26,7.7,8.9,-0.1,-0.017,-10.5,-0.4,247500
7551,mannipa01,1985,Pace Mannion,79,190,25,SF,3,57,11.8,10.8,0.9,0.064,-2.2,0.0,70000
7552,marblde01,2014,Devyn Marble,78,200,22,SG,1,16,13.0,5.9,-0.1,-0.031,-4.5,-0.1,884879
7553,marblde01,2015,Devyn Marble,78,200,23,SG,2,28,8.9,5.2,-0.1,-0.026000000000000002,-5.5,-0.2,845059
7554,marbust01,1996,Stephon Marbury,74,180,19,PG,1,67,34.7,16.1,3.7,0.077,-1.0,0.6,1917000
7555,marbust01,1997,Stephon Marbury,74,180,20,PG,2,82,38.0,16.3,5.3,0.08199999999999999,-0.6,1.1,2266320
7556,marbust01,1998,Stephon Marbury,74,180,21,PG,3,49,38.7,20.8,5.3,0.134,1.8,1.8,2562000
7557,marbust01,1999,Stephon Marbury,74,180,22,PG,4,74,38.9,20.7,7.4,0.12300000000000001,1.8,2.8,9000000
7558,marbust01,2000,Stephon Marbury,74,180,23,PG,5,67,38.2,22.7,7.8,0.147,3.7,3.7,10130000
7559,marbust01,2001,Stephon Marbury,74,180,24,PG,6,82,38.9,18.1,7.1,0.107,0.8,2.2,11250000
7560,marbust01,2002,Stephon Marbury,74,180,25,PG,7,81,40.0,20.1,9.6,0.142,2.4,3.6,12375000
7561,marbust01,2003,Stephon Marbury,74,180,26,PG,8,81,40.2,20.4,9.1,0.134,2.2,3.4,13500000
7562,marbust01,2004,Stephon Marbury,74,180,27,PG,9,82,40.0,21.9,11.7,0.171,3.4,4.4,14625000
7563,marbust01,2005,Stephon Marbury,74,180,28,PG,10,60,36.6,16.4,3.9,0.084,-0.3,0.9,16453125
7564,marbust01,2006,Stephon Marbury,74,180,29,PG,11,74,37.1,15.3,5.9,0.10300000000000001,0.1,1.5,17184375
7565,marbust01,2007,Stephon Marbury,74,180,30,PG,12,24,33.5,13.8,1.1,0.066,-1.7,0.1,19012500
7566,marbust01,2008,Stephon Marbury,74,180,31,PG,13,23,18.0,4.4,-0.3,-0.038,-7.3,-0.6,20840625
7567,marcisa01,1989,Šarūnas Marčiulionis,77,200,25,SG,1,75,22.6,15.5,3.8,0.107,-0.3,0.7,1400000
7568,marcisa01,1990,Šarūnas Marčiulionis,77,200,26,SG,2,50,19.7,16.3,2.5,0.121,-0.4,0.4,1270000
7569,marcisa01,1991,Šarūnas Marčiulionis,77,200,27,SG,3,72,29.4,18.8,6.4,0.14400000000000002,0.9,1.6,1267000
7570,marcisa01,1992,Šarūnas Marčiulionis,77,200,28,SF,4,30,27.9,20.4,3.0,0.17,2.4,0.9,1500000
7571,marcisa01,1994,Šarūnas Marčiulionis,77,200,30,SG,5,66,18.1,14.2,2.3,0.092,-2.6,-0.2,2100000
7572,marcisa01,1995,Šarūnas Marčiulionis,77,200,31,SG,6,53,19.6,16.7,2.6,0.12,0.1,0.6,2400000
7573,marcisa01,1996,Šarūnas Marčiulionis,77,200,32,SG,7,17,15.0,8.1,-0.5,-0.085,-6.3,-0.3,2500000
7574,mariosh01,1999,Shawn Marion,79,220,21,SF,1,51,24.7,17.1,4.1,0.158,0.9,0.9,1546320
7575,mariosh01,2000,Shawn Marion,79,220,22,SF,2,79,36.2,21.0,11.7,0.196,4.2,4.5,1662240
7576,mariosh01,2001,Shawn Marion,79,220,23,SF,3,81,38.4,19.8,9.8,0.151,2.6,3.6,1778160
7577,mariosh01,2002,Shawn Marion,79,220,24,SF,4,81,41.6,21.3,13.0,0.18600000000000003,5.5,6.4,2265375
7578,mariosh01,2003,Shawn Marion,79,220,25,SF,5,79,40.7,19.9,9.1,0.135,3.8,4.7,10960000
7579,mariosh01,2004,Shawn Marion,79,220,26,PF,6,81,38.8,21.7,12.5,0.191,4.9,5.5,12330000
7580,mariosh01,2005,Shawn Marion,79,220,27,PF,7,81,40.3,23.6,14.6,0.214,5.3,5.9,13700000
7581,mariosh01,2006,Shawn Marion,79,220,28,SF,8,80,37.6,20.8,12.0,0.191,5.5,5.7,15070000
7582,mariosh01,2007,Shawn Marion,79,220,29,PF,9,63,36.7,19.2,7.4,0.153,4.5,3.8,16440000
7583,mariosh01,2008,Shawn Marion,79,220,30,SF,10,69,35.8,16.0,5.2,0.10099999999999999,1.1,1.9,17810000
7584,mariosh01,2009,Shawn Marion,79,220,31,SF,11,75,31.8,14.7,5.0,0.1,0.4,1.5,6635068
7585,mariosh01,2010,Shawn Marion,79,220,32,SF,12,80,28.2,17.0,5.6,0.12,1.2,1.8,7305500
7586,mariosh01,2011,Shawn Marion,79,220,33,SF,13,63,30.5,15.0,3.7,0.092,1.1,1.5,8022449
7587,mariosh01,2012,Shawn Marion,79,220,34,PF,14,67,30.0,18.0,5.3,0.127,2.8,2.4,8646364
7588,mariosh01,2013,Shawn Marion,79,220,35,SF,15,76,31.7,13.7,4.3,0.086,1.1,1.9,9316796
7589,mariosh01,2014,Shawn Marion,79,220,36,SF,16,57,19.3,11.0,1.7,0.07400000000000001,-1.3,0.2,1448490
7590,marjabo01,2015,Boban Marjanović,87,290,27,C,1,54,9.4,27.7,3.4,0.325,3.6,0.7,1200000
7591,marjabo01,2016,Boban Marjanović,87,290,28,C,2,35,8.4,29.6,1.7,0.28,0.1,0.2,7000000
7592,marjabo01,2017,Boban Marjanović,87,290,29,C,3,39,8.6,26.0,1.5,0.215,-0.6,0.1,7000000
7593,marjabo01,2018,Boban Marjanović,87,290,30,C,4,58,11.7,24.2,3.0,0.212,1.9,0.7,7000000
7594,markkla01,2017,Lauri Markkanen,84,240,20,PF,1,68,29.7,15.6,3.3,0.079,-1.9,0.1,3821640
7595,markkla01,2018,Lauri Markkanen,84,240,21,PF,2,52,32.3,17.1,2.7,0.078,-1.9,0.0,4536120
7596,markoda01,2006,Damir Markota,82,225,21,PF,1,30,5.7,5.0,-0.2,-0.07,-9.0,-0.3,412718
7597,marksse01,1998,Sean Marks,82,250,23,PF,1,8,3.5,7.8,0.0,-0.036000000000000004,-10.3,-0.1,287500
7598,marksse01,1999,Sean Marks,82,250,24,PF,2,5,2.4,9.7,0.0,-0.094,-15.8,0.0,385000
7599,marksse01,2001,Sean Marks,82,250,26,C,3,21,15.2,9.3,0.3,0.044000000000000004,-5.6,-0.3,565850
7600,marksse01,2002,Sean Marks,82,250,27,PF,4,23,9.7,3.8,-0.2,-0.037000000000000005,-8.3,-0.4,612435
7601,marksse01,2004,Sean Marks,82,250,29,PF,5,23,10.6,8.7,0.2,0.038,-5.9,-0.2,745046
7602,marksse01,2005,Sean Marks,82,250,30,PF,6,25,7.2,17.9,0.6,0.156,-1.4,0.0,835810
7603,marksse01,2006,Sean Marks,82,250,31,PF,7,3,5.7,6.7,0.0,0.043,-11.2,0.0,932015
7604,marksse01,2007,Sean Marks,82,250,32,C,8,19,6.8,16.1,0.3,0.121,-2.6,0.0,1033930
7605,marksse01,2008,Sean Marks,82,250,33,C,9,60,14.0,8.8,1.2,0.067,-4.1,-0.5,1141838
7606,marksse01,2009,Sean Marks,82,250,34,C,10,14,5.4,9.0,0.2,0.10400000000000001,-1.5,0.0,1187686
7607,marksse01,2010,Sean Marks,82,250,35,C,11,29,7.2,4.9,0.1,0.019,-6.0,-0.2,1264687
7608,marshdo02,1995,Donny Marshall,79,230,23,SF,1,34,6.1,10.5,0.2,0.051,-5.5,-0.2,200000
7609,marshdo02,1996,Donny Marshall,79,230,24,SF,2,56,9.8,9.1,0.6,0.053,-3.5,-0.2,450000
7610,marshdo01,1994,Donyell Marshall,81,218,21,SF,1,72,29.0,12.5,0.3,0.006999999999999999,-2.9,-0.5,2100000
7611,marshdo01,1995,Donyell Marshall,81,218,22,SF,2,62,15.1,12.7,1.3,0.065,-2.5,-0.1,2730000
7612,marshdo01,1996,Donyell Marshall,81,218,23,SF,3,61,16.8,15.6,1.3,0.059000000000000004,-2.3,-0.1,3360000
7613,marshdo01,1997,Donyell Marshall,81,218,24,SF,4,73,35.8,15.5,4.2,0.078,1.1,2.1,3990000
7614,marshdo01,1998,Donyell Marshall,81,218,25,SF,5,48,26.0,16.9,3.0,0.11699999999999999,1.2,1.0,4370000
7615,marshdo01,1999,Donyell Marshall,81,218,26,PF,6,64,32.4,17.1,3.8,0.08800000000000001,0.6,1.4,5250000
7616,marshdo01,2000,Donyell Marshall,81,218,27,SF,7,81,28.7,19.9,8.5,0.174,4.0,3.5,5630000
7617,marshdo01,2001,Donyell Marshall,81,218,28,SF,8,58,30.2,19.2,5.0,0.138,1.9,1.7,6510000
7618,marshdo01,2002,Donyell Marshall,81,218,29,PF,9,78,30.5,18.4,6.0,0.122,1.8,2.3,4186542
7619,marshdo01,2002,Donyell Marshall,81,218,29,PF,9,78,30.5,18.4,6.0,0.122,1.8,2.3,1000000
7620,marshdo01,2003,Donyell Marshall,81,218,30,PF,10,82,36.4,18.9,10.4,0.16699999999999998,3.2,3.9,4605196
7621,marshdo01,2004,Donyell Marshall,81,218,31,PF,11,65,25.3,19.9,6.0,0.17600000000000002,3.9,2.5,5023850
7622,marshdo01,2005,Donyell Marshall,81,218,32,PF,12,81,25.6,13.4,4.2,0.09699999999999999,-0.7,0.7,4799108
7623,marshdo01,2006,Donyell Marshall,81,218,33,PF,13,81,16.8,15.3,3.8,0.135,0.2,0.8,5633037
7624,marshdo01,2007,Donyell Marshall,81,218,34,PF,14,26,13.1,9.8,0.3,0.042,-3.5,-0.1,6016965
7625,marshdo01,2008,Donyell Marshall,81,218,35,PF,15,25,7.6,18.9,0.8,0.201,3.3,0.3,5950894
7626,marshdo01,2008,Donyell Marshall,81,218,35,PF,15,25,7.6,18.9,0.8,0.201,3.3,0.3,1262275
7627,marshke01,2012,Kendall Marshall,76,200,21,PG,1,48,14.6,7.8,-0.2,-0.012,-7.3,-0.9,1919160
7628,marshke01,2013,Kendall Marshall,76,200,22,PG,2,54,29.0,12.6,0.9,0.028999999999999998,-4.5,-1.0,2005560
7629,marshke01,2014,Kendall Marshall,76,200,23,PG,3,28,14.9,12.4,0.8,0.08800000000000001,-4.1,-0.2,915243
7630,marshke01,2015,Kendall Marshall,76,200,24,PG,4,30,13.3,6.7,-0.5,-0.064,-8.8,-0.7,2144722
7631,marshra01,2005,Rawle Marshall,81,190,23,SF,1,23,10.5,10.1,0.2,0.043,-3.5,-0.1,398762
7632,marshra01,2006,Rawle Marshall,81,190,24,SG,2,40,9.0,6.7,0.0,0.001,-6.0,-0.4,664209
7633,martibi01,1985,Bill Martin,79,205,23,SF,1,66,10.5,11.5,0.6,0.045,-3.8,-0.3,150000
7634,martibo01,1994,Bob Martin,84,250,25,C,2,1,14.0,3.3,0.0,-0.107,-7.1,0.0,250000
7635,martica01,2008,Cartier Martin,79,220,24,SF,1,33,8.1,9.2,0.4,0.07,-3.5,-0.1,200252
7636,martica01,2009,Cartier Martin,79,220,25,SF,2,18,21.7,9.0,0.1,0.011000000000000001,-4.6,-0.3,86638
7637,martica01,2010,Cartier Martin,79,220,26,SF,3,52,10.4,11.7,0.8,0.071,-3.0,-0.1,854389
7638,martica01,2012,Cartier Martin,79,220,28,SF,5,41,16.9,9.7,0.7,0.047,-3.6,-0.3,915852
7639,martica01,2014,Cartier Martin,79,220,30,SF,7,23,8.6,1.6,-0.2,-0.053,-7.1,-0.3,1145685
7640,martida01,1995,Darrick Martin,71,170,24,PG,2,59,19.5,11.7,0.5,0.023,-5.1,-0.9,425000
7641,martida01,1996,Darrick Martin,71,170,25,PG,3,82,22.2,16.9,4.6,0.121,-1.7,0.1,375000
7642,martida01,1997,Darrick Martin,71,170,26,PG,4,82,28.0,12.3,1.9,0.040999999999999995,-2.8,-0.5,431250
7643,martida01,1999,Darrick Martin,71,170,28,PG,6,71,12.6,11.9,1.3,0.067,-4.6,-0.6,572500
7644,martida01,2000,Darrick Martin,71,170,29,PG,7,31,5.7,17.0,0.7,0.182,-2.0,0.0,673500
7645,martida01,2001,Darrick Martin,71,170,30,PG,8,3,7.3,-11.2,-0.2,-0.42700000000000005,-16.9,-0.1,778350
7646,martida01,2005,Darrick Martin,71,170,34,PG,11,40,8.5,11.5,0.4,0.052000000000000005,-4.3,-0.2,946646
7647,martida01,2006,Darrick Martin,71,170,35,PG,12,31,7.1,11.6,0.1,0.031,-5.9,-0.2,1178348
7648,martida01,2007,Darrick Martin,71,170,36,PG,13,17,8.3,5.8,-0.1,-0.021,-5.9,-0.1,1219590
7649,martija01,2015,Jarell Martin,82,239,21,PF,1,27,14.1,14.0,0.8,0.1,-3.2,-0.1,1230840
7650,martija01,2016,Jarell Martin,82,239,22,PF,2,42,13.3,8.7,0.6,0.054000000000000006,-6.4,-0.6,1286160
7651,martija01,2017,Jarell Martin,82,239,23,PF,3,73,22.8,10.5,1.3,0.038,-3.0,-0.4,1471382
7652,martija01,2018,Jarell Martin,82,239,24,PF,4,42,7.8,9.4,0.5,0.073,-3.9,-0.2,2416222
7653,martije01,1990,Jeff Martin,77,195,24,PG,2,74,18.0,10.0,1.3,0.046,-3.5,-0.5,210000
7654,martike01,2000,Kenyon Martin,81,234,23,PF,1,68,33.4,13.4,2.1,0.044000000000000004,-0.7,0.8,3536640
7655,martike01,2001,Kenyon Martin,81,234,24,PF,2,73,34.3,14.5,4.9,0.09300000000000001,0.9,1.8,3801960
7656,martike01,2002,Kenyon Martin,81,234,25,PF,3,77,34.1,16.9,7.1,0.129,1.2,2.1,4067160
7657,martike01,2003,Kenyon Martin,81,234,26,PF,4,65,34.6,18.7,6.7,0.142,1.9,2.2,5128689
7658,martike01,2004,Kenyon Martin,81,234,27,PF,5,70,32.5,17.5,5.3,0.111,1.6,2.1,9454546
7659,martike01,2005,Kenyon Martin,81,234,28,PF,6,56,27.6,16.7,3.8,0.11699999999999999,-0.2,0.7,10636364
7660,martike01,2006,Kenyon Martin,81,234,29,PF,7,2,31.5,5.4,0.0,-0.036000000000000004,-10.2,-0.1,12068182
7661,martike01,2007,Kenyon Martin,81,234,30,PF,8,71,30.4,14.7,5.0,0.111,0.1,1.1,13250000
7662,martike01,2008,Kenyon Martin,81,234,31,PF,9,66,32.0,13.6,4.0,0.09,0.9,1.6,14431816
7663,martike01,2009,Kenyon Martin,81,234,32,PF,10,58,34.2,13.4,3.3,0.079,0.2,1.1,15363636
7664,martike01,2010,Kenyon Martin,81,234,33,PF,11,48,25.7,14.1,2.7,0.10400000000000001,1.8,1.2,16545454
7665,martike01,2011,Kenyon Martin,81,234,34,PF,12,42,22.4,9.9,0.9,0.048,-1.5,0.1,2500000
7666,martike01,2012,Kenyon Martin,81,234,35,C,13,18,23.9,13.9,1.2,0.128,0.5,0.3,437470
7667,martike01,2013,Kenyon Martin,81,234,36,PF,14,32,19.8,12.2,1.2,0.09,1.1,0.5,1399507
7668,martike01,2014,Kenyon Martin,81,234,37,PF,15,11,9.5,10.0,0.2,0.086,-0.8,0.0,414551
7669,martike02,2004,Kevin Martin,79,199,21,PG,1,45,10.1,8.7,0.1,0.016,-5.0,-0.3,872040
7670,martike02,2005,Kevin Martin,79,199,22,SG,2,72,26.6,14.8,5.5,0.13699999999999998,0.1,1.0,937440
7671,martike02,2006,Kevin Martin,79,199,23,SG,3,80,35.2,20.1,10.2,0.17300000000000001,2.4,3.2,1002840
7672,martike02,2007,Kevin Martin,79,199,24,SG,4,61,36.3,21.0,8.4,0.183,1.1,1.7,1808121
7673,martike02,2008,Kevin Martin,79,199,25,SG,5,51,38.2,19.2,4.7,0.11699999999999999,-0.3,0.8,8760335
7674,martike02,2009,Kevin Martin,79,199,26,SG,6,46,35.5,17.0,4.2,0.12300000000000001,-0.7,0.5,10180170
7675,martike02,2010,Kevin Martin,79,199,27,SG,7,80,32.5,21.4,9.5,0.175,1.6,2.3,11100005
7676,martike02,2011,Kevin Martin,79,199,28,SG,8,40,31.6,16.5,3.3,0.125,0.2,0.7,11519840
7677,martike02,2012,Kevin Martin,79,199,29,SG,9,77,27.7,16.0,7.0,0.157,0.5,1.3,12439675
7678,martike02,2013,Kevin Martin,79,199,30,SG,10,68,32.0,16.3,5.3,0.11699999999999999,-0.6,0.8,6500000
7679,martike02,2014,Kevin Martin,79,199,31,SG,11,39,33.4,16.7,1.9,0.069,-2.1,0.0,6792500
7680,martike02,2015,Kevin Martin,79,199,32,SG,12,55,19.9,11.5,1.2,0.054000000000000006,-4.5,-0.7,7085000
7681,martike02,2015,Kevin Martin,79,199,32,SG,12,55,19.9,11.5,1.2,0.054000000000000006,-4.5,-0.7,317475
7682,martima01,1987,Maurice Martin,78,200,23,SF,2,26,5.2,9.2,0.0,-0.013999999999999999,-4.8,-0.1,225000
7683,mashbja01,1993,Jamal Mashburn,80,240,21,SF,1,79,36.7,13.2,0.9,0.013999999999999999,-2.5,-0.4,2033000
7684,mashbja01,1994,Jamal Mashburn,80,240,22,SF,2,80,37.3,17.3,6.3,0.102,0.0,1.5,2633300
7685,mashbja01,1995,Jamal Mashburn,80,240,23,SF,3,18,37.2,14.4,0.2,0.013999999999999999,-4.3,-0.4,3233000
7686,mashbja01,1996,Jamal Mashburn,80,240,24,SF,4,69,31.4,12.6,3.6,0.081,0.1,1.2,3833000
7687,mashbja01,1997,Jamal Mashburn,80,240,25,SF,5,48,36.0,14.1,4.1,0.113,0.6,1.1,4433334
7688,mashbja01,1998,Jamal Mashburn,80,240,26,SF,6,24,35.6,15.1,1.8,0.10400000000000001,0.0,0.4,5033000
7689,mashbja01,1999,Jamal Mashburn,80,240,27,SF,7,76,37.2,15.4,6.4,0.109,1.1,2.2,5600000
7690,mashbja01,2000,Jamal Mashburn,80,240,28,SF,8,76,39.3,17.5,7.3,0.11800000000000001,2.3,3.3,6200000
7691,mashbja01,2001,Jamal Mashburn,80,240,29,SF,9,40,40.0,16.9,3.4,0.10099999999999999,0.3,0.9,6975000
7692,mashbja01,2002,Jamal Mashburn,80,240,30,SF,10,82,40.5,18.0,9.0,0.13,2.0,3.3,7750000
7693,mashbja01,2003,Jamal Mashburn,80,240,31,SF,11,19,38.4,14.7,0.7,0.048,-3.8,-0.3,8525000
7694,masonan01,1991,Anthony Mason,79,250,25,PF,3,82,26.8,11.3,5.6,0.12300000000000001,0.9,1.6,210000
7695,masonan01,1992,Anthony Mason,79,250,26,PF,4,81,30.6,12.9,7.4,0.14300000000000002,2.1,2.6,273000
7696,masonan01,1993,Anthony Mason,79,250,27,PF,5,73,26.1,10.8,4.9,0.12300000000000001,0.4,1.2,1100000
7697,masonan01,1994,Anthony Mason,79,250,28,PF,6,77,32.4,14.9,8.6,0.166,3.3,3.3,1200000
7698,masonan01,1995,Anthony Mason,79,250,29,SF,7,82,42.2,15.8,11.3,0.157,3.6,4.9,3472000
7699,masonan01,1996,Anthony Mason,79,250,30,PF,8,73,43.1,18.9,11.4,0.17300000000000001,4.5,5.2,2777000
7700,masonan01,1997,Anthony Mason,79,250,31,PF,9,81,38.9,16.4,9.3,0.141,2.8,3.8,3471500
7701,masonan01,1999,Anthony Mason,79,250,33,SF,10,82,38.2,14.4,8.9,0.136,1.9,3.1,4860100
7702,masonan01,2000,Anthony Mason,79,250,34,PF,11,80,40.7,17.4,11.6,0.171,2.7,3.8,5550000
7703,masonan01,2001,Anthony Mason,79,250,35,PF,12,82,38.3,12.9,6.4,0.09699999999999999,0.3,1.8,4538000
7704,masonan01,2002,Anthony Mason,79,250,36,C,13,65,32.6,11.3,3.1,0.069,-0.9,0.6,4370819
7705,masonde01,2000,Desmond Mason,79,224,23,SF,1,78,19.5,10.5,1.7,0.055,-3.0,-0.4,1074720
7706,masonde01,2001,Desmond Mason,79,224,24,SF,2,75,32.3,13.4,4.7,0.09300000000000001,-1.6,0.3,1155240
7707,masonde01,2002,Desmond Mason,79,224,25,SF,3,80,34.5,15.2,5.2,0.09,-1.1,0.6,1235880
7708,masonde01,2003,Desmond Mason,79,224,26,SF,4,82,30.9,15.7,5.7,0.107,-0.3,1.1,1898312
7709,masonde01,2004,Desmond Mason,79,224,27,SF,5,80,36.2,14.8,4.3,0.071,-1.4,0.4,6529630
7710,masonde01,2005,Desmond Mason,79,224,28,SF,6,70,30.0,9.2,-0.2,-0.005,-5.5,-1.8,7333333
7711,masonde01,2006,Desmond Mason,79,224,29,SF,7,75,34.3,10.8,0.6,0.011000000000000001,-3.5,-1.0,8037037
7712,masonde01,2007,Desmond Mason,79,224,30,SF,8,59,28.8,12.3,1.5,0.040999999999999995,-2.6,-0.2,5000000
7713,masonde01,2008,Desmond Mason,79,224,31,SG,9,39,27.3,7.1,-0.3,-0.012,-4.9,-0.8,5300000
7714,masonde01,2009,Desmond Mason,79,224,32,SF,10,5,13.2,6.2,0.0,-0.006999999999999999,-6.5,-0.1,76850
7715,masonfr01,2017,Frank Mason,71,190,23,PG,1,52,18.9,13.0,0.5,0.027000000000000003,-3.4,-0.4,1184385
7716,masonfr01,2018,Frank Mason,71,190,24,PG,2,38,11.4,12.4,0.3,0.033,-4.5,-0.3,1378242
7717,masonro01,2002,Roger Mason,77,200,22,SF,1,17,6.6,7.4,0.1,0.038,-3.8,-0.1,349458
7718,masonro01,2003,Roger Mason,77,200,23,SG,2,26,12.6,7.7,0.1,0.008,-5.2,-0.3,563679
7719,masonro01,2006,Roger Mason,77,200,26,SG,3,62,7.9,7.2,-0.1,-0.005,-5.6,-0.5,744551
7720,masonro01,2007,Roger Mason,77,200,27,PG,4,80,21.4,13.8,3.4,0.096,-0.8,0.5,798328
7721,masonro01,2008,Roger Mason,77,200,28,SG,5,82,30.4,11.9,4.7,0.091,-0.4,1.0,3500000
7722,masonro01,2009,Roger Mason,77,200,29,SG,6,79,19.2,9.7,1.9,0.062,-1.7,0.1,3780000
7723,masonro01,2010,Roger Mason,77,200,30,SG,7,26,12.3,7.1,0.2,0.028999999999999998,-4.4,-0.2,1400000
7724,masonro01,2011,Roger Mason,77,200,31,SG,8,52,13.4,12.1,0.9,0.059000000000000004,-2.9,-0.2,1146337
7725,masonro01,2012,Roger Mason,77,200,32,SG,9,69,17.7,10.0,1.4,0.057,-1.7,0.1,1223116
7726,masseto01,1990,Tony Massenburg,81,220,23,PF,1,35,4.6,16.3,0.4,0.129,-4.6,-0.1,150000
7727,masseto01,1991,Tony Massenburg,81,220,24,PF,2,18,5.0,3.8,-0.1,-0.044000000000000004,-14.4,-0.3,200000
7728,masseto01,1994,Tony Massenburg,81,220,27,C,3,80,26.6,11.7,2.2,0.049,-3.4,-0.8,422500
